rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, variable_type, variable_value, attribute_name, attribute_type, attribute_value
GLOBAL,,,Aquadopp DW 2Mhz,A6L-5011 (AQD 9870),2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,Aquadopp DW 2Mhz,A6L-5011 (AQD 9870),2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,600.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,Aquadopp DW 2Mhz,A6L-5011 (AQD 9870),2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"600.00"
GLOBAL,,,Aquadopp DW 2Mhz,A6L-5061 (AQD 9891),2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,Aquadopp DW 2Mhz,A6L-5061 (AQD 9891),2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,4700.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,Aquadopp DW 2Mhz,A6L-5061 (AQD 9891),2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"4700.00"
GLOBAL,,,Aquadopp DW 2Mhz,A6L-5068 (AQD 9882),2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,Aquadopp DW 2Mhz,A6L-5068 (AQD 9882),2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1500.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,Aquadopp DW 2Mhz,A6L-5068 (AQD 9882),2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1500.00"
GLOBAL,,,WHLS75-I-2,17677,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,WHLS75-I-2,17677,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,120.10,,,""
GLOBAL,,EAC-EAC 4700-05-2019,WHLS75-I-2,17677,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"120.10"
GLOBAL,,,WHS300-I-UG306,17054,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,WHS300-I-UG306,17054,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,120.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,WHS300-I-UG306,17054,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"120.00"
GLOBAL,,,SBE37SMP,11404,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE37SMP,11404,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,100.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE37SMP,11404,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"100.00"
GLOBAL,,,SBE37SMP,13088,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE37SMP,13088,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,610.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE37SMP,13088,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"610.00"
GLOBAL,,,SBE37SMP,13259,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE37SMP,13259,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1000.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE37SMP,13259,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1000.00"
GLOBAL,,,SBE37SMP,13269,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE37SMP,13269,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,2000.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE37SMP,13269,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"2000.00"
GLOBAL,,,SBE37SMP,20264,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE37SMP,20264,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,135.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE37SMP,20264,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"135.00"
GLOBAL,,,SBE37SMP,20275,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE37SMP,20275,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,200.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE37SMP,20275,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"200.00"
GLOBAL,,,SBE37SMP,7759,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE37SMP,7759,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,4700.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE37SMP,7759,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"4700.00"
GLOBAL,,,SBE37SMP,7894,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE37SMP,7894,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,300.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE37SMP,7894,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"300.00"
GLOBAL,,,SBE37SMP,9167,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE37SMP,9167,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,40.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE37SMP,9167,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"40.00"
GLOBAL,,,SBE37SMP,9169,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE37SMP,9169,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,80.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE37SMP,9169,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"80.00"
GLOBAL,,,SBE39,4677,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE39,4677,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,250.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE39,4677,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"250.00"
GLOBAL,,,SBE39,4682,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE39,4682,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,350.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE39,4682,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"350.00"
GLOBAL,,,SBE39,4685,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE39,4685,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,800.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE39,4685,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"800.00"
GLOBAL,,,SBE39,4690,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE39,4690,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1300.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE39,4690,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1300.00"
GLOBAL,,,SBE39,4781,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE39,4781,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,170.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE39,4781,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"170.00"
GLOBAL,,,SBE39,6274,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE39,6274,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,485.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE39,6274,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"485.00"
GLOBAL,,,SBE39,6283,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE39,6283,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1500.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE39,6283,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1500.00"
GLOBAL,,,SBE39,6285,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE39,6285,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,3200.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE39,6285,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"3200.00"
GLOBAL,,,SBE39plus,39p-8086,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE39plus,39p-8086,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1190.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE39plus,39p-8086,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1190.00"
GLOBAL,,,SBE39plus,39p-8665,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,SBE39plus,39p-8665,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,400.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,SBE39plus,39p-8665,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"400.00"
GLOBAL,,,Starmon mini,T-3994,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,Starmon mini,T-3994,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1750.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,Starmon mini,T-3994,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1750.00"
GLOBAL,,,Sable,300234063546990,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,Sable,300234063546990,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,40.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,Sable,300234063546990,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"40.00"
GLOBAL,,,XMF-11K,771,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4700-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4700-05-2019,XMF-11K,771,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,40.00,,,""
GLOBAL,,EAC-EAC 4700-05-2019,XMF-11K,771,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"40.00"
GLOBAL,,,ACR8242XS,33554,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,ACR8242XS,33554,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,4781.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,ACR8242XS,33554,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"4781.00"
GLOBAL,,,ACR8242XS,36093,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,ACR8242XS,36093,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,4781.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,ACR8242XS,36093,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"4781.00"
GLOBAL,,,ACR8242XS,56178,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,ACR8242XS,56178,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,4781.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,ACR8242XS,56178,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"4781.00"
GLOBAL,,,IBCN-3,300434061135810,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,IBCN-3,300434061135810,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,410.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,IBCN-3,300434061135810,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"410.00"
GLOBAL,,,Aquadopp DW 2Mhz,A6L-4909 (AQD 9844),2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-4909 (AQD 9844),2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,3200.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-4909 (AQD 9844),2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"3200.00"
GLOBAL,,,Aquadopp DW 2Mhz,A6L-5012 (AQD 9851),2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-5012 (AQD 9851),2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,4700.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-5012 (AQD 9851),2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"4700.00"
GLOBAL,,,Aquadopp DW 2Mhz,A6L-5065 (AQD 9826),2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-5065 (AQD 9826),2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,2000.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-5065 (AQD 9826),2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"2000.00"
GLOBAL,,,Aquadopp DW 2Mhz,A6L-5069 (AQD 6837),2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-5069 (AQD 6837),2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1500.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-5069 (AQD 6837),2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1500.00"
GLOBAL,,,Aquadopp DW 2Mhz,A6L-5070 (AQD 6829),2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-5070 (AQD 6829),2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,600.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-5070 (AQD 6829),2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"600.00"
GLOBAL,,,Aquadopp DW 2Mhz,A6L-5476 (AQD 6831),2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-5476 (AQD 6831),2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1000.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-5476 (AQD 6831),2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1000.00"
GLOBAL,,,Aquadopp DW 2Mhz,A6L-6986 (AQD-12045),2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-6986 (AQD-12045),2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,70.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,Aquadopp DW 2Mhz,A6L-6986 (AQD-12045),2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"70.00"
GLOBAL,,,WHLS75-I-2,17742,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,WHLS75-I-2,17742,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,410.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,WHLS75-I-2,17742,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"410.00"
GLOBAL,,,SBE37SMP,13260,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE37SMP,13260,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1000.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE37SMP,13260,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1000.00"
GLOBAL,,,SBE37SMP,14029,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE37SMP,14029,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,100.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE37SMP,14029,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"100.00"
GLOBAL,,,SBE37SMP,20265,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE37SMP,20265,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,135.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE37SMP,20265,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"135.00"
GLOBAL,,,SBE37SMP,20276,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE37SMP,20276,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,200.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE37SMP,20276,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"200.00"
GLOBAL,,,SBE37SMP,7896,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE37SMP,7896,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,4700.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE37SMP,7896,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"4700.00"
GLOBAL,,,SBE37SMP,7900,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE37SMP,7900,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,300.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE37SMP,7900,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"300.00"
GLOBAL,,,SBE37SMP,7901,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE37SMP,7901,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,2000.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE37SMP,7901,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"2000.00"
GLOBAL,,,SBE37SMP,7902,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE37SMP,7902,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,3200.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE37SMP,7902,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"3200.00"
GLOBAL,,,SBE37SMP,9168,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE37SMP,9168,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,40.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE37SMP,9168,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"40.00"
GLOBAL,,,SBE37SMP,9170,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE37SMP,9170,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,80.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE37SMP,9170,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"80.00"
GLOBAL,,,SBE39,4170,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE39,4170,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,170.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE39,4170,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"170.00"
GLOBAL,,,SBE39,4678,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE39,4678,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,250.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE39,4678,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"250.00"
GLOBAL,,,SBE39,4683,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE39,4683,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,400.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE39,4683,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"400.00"
GLOBAL,,,SBE39,4686,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE39,4686,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,800.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE39,4686,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"800.00"
GLOBAL,,,SBE39,4891,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE39,4891,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1300.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE39,4891,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1300.00"
GLOBAL,,,SBE39,6275,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE39,6275,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,485.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE39,6275,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"485.00"
GLOBAL,,,SBE39,6276,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE39,6276,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,600.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE39,6276,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"600.00"
GLOBAL,,,SBE39,6284,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE39,6284,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1500.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE39,6284,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1500.00"
GLOBAL,,,SBE39,6286,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE39,6286,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,350.00,,,""
